Separate indirect from direct evidence (SIDE) using back-calculation method
             doxylamine:zaleplon  0    0  0.30      .   0.30     .     .       .
             doxylamine:zolpidem  1 0.78 -0.02  -0.10   0.28 -0.38 -1.33  0.1838
 [ reached getOption("max.print") -- omitted 79 rows ]

Random effects model: 

                      comparison  k prop   nma direct indir.  Diff     z p-value
       BZD-intermediate:BZD-long  5 0.47  0.05  -0.06   0.14 -0.20 -1.09  0.2741
      BZD-intermediate:BZD-short  1 0.23 -0.21  -0.16  -0.22  0.06  0.22  0.8228
   BZD-intermediate:daridorexant  0    0  0.34      .   0.34     .     .       .
 BZD-intermediate:diphenydramine  0    0  0.10      .   0.10     .     .       .
        BZD-intermediate:doxepin  0    0  0.34      .   0.34     .     .       .
     BZD-intermediate:doxylamine  0    0  0.12      .   0.12     .     .       .
    BZD-intermediate:eszopiclone  1 0.12  0.08   0.12   0.08  0.04  0.14  0.8901
    BZD-intermediate:lemborexant  0    0  0.22      .   0.22     .     .       .
      BZD-intermediate:melatonin  0    0  0.49      .   0.49     .     .       .
    BZD-intermediate:mirtazapine  1 1.00 -0.33  -0.33      .     .     .       .
        BZD-intermediate:placebo 13 0.67  0.63   0.70   0.49  0.20  1.39  0.1657
     BZD-intermediate:quetiapine  0    0  0.58      .   0.58     .     .       .
      BZD-intermediate:ramelteon  0    0  0.51      .   0.51     .     .       .
     BZD-intermediate:suvorexant  0    0  0.33      .   0.33     .     .       .
      BZD-intermediate:trazodone  1 0.33  0.16  -0.14   0.31 -0.45 -1.32  0.1861
   BZD-intermediate:trimipramine  1 0.75  0.10   0.28  -0.46  0.74  0.94  0.3495
       BZD-intermediate:zaleplon  0    0  0.42      .   0.42     .     .       .
       BZD-intermediate:zolpidem  3 0.20  0.11  -0.11   0.17 -0.27 -1.32  0.1884
      BZD-intermediate:zopiclone  0    0  0.08      .   0.08     .     .       .
              BZD-long:BZD-short  7 0.57 -0.26  -0.37  -0.10 -0.27 -1.23  0.2171
           BZD-long:daridorexant  0    0  0.30      .   0.30     .     .       .
         BZD-long:diphenydramine  0    0  0.05      .   0.05     .     .       .
                BZD-long:doxepin  0    0  0.29      .   0.29     .     .       .
             BZD-long:doxylamine  0    0  0.07      .   0.07     .     .       .
            BZD-long:eszopiclone  0    0  0.04      .   0.04     .     .       .
            BZD-long:lemborexant  0    0  0.17      .   0.17     .     .       .
              BZD-long:melatonin  0    0  0.45      .   0.45     .     .       .
            BZD-long:mirtazapine  0    0 -0.37      .  -0.37     .     .       .
                BZD-long:placebo 12 0.66  0.58   0.59   0.58  0.01  0.05  0.9575
             BZD-long:quetiapine  0    0  0.53      .   0.53     .     .       .
              BZD-long:ramelteon  0    0  0.46      .   0.46     .     .       .
             BZD-long:suvorexant  0    0  0.28      .   0.28     .     .       .
              BZD-long:trazodone  0    0  0.11      .   0.11     .     .       .
           BZD-long:trimipramine  0    0  0.05      .   0.05     .     .       .
               BZD-long:zaleplon  0    0  0.37      .   0.37     .     .       .
               BZD-long:zolpidem  0    0  0.06      .   0.06     .     .       .
              BZD-long:zopiclone  4 0.44  0.03   0.06   0.01  0.05  0.23  0.8200
          BZD-short:daridorexant  0    0  0.55      .   0.55     .     .       .
        BZD-short:diphenydramine  0    0  0.31      .   0.31     .     .       .
               BZD-short:doxepin  0    0  0.55      .   0.55     .     .       .
            BZD-short:doxylamine  0    0  0.33      .   0.33     .     .       .
           BZD-short:eszopiclone  0    0  0.29      .   0.29     .     .       .
           BZD-short:lemborexant  0    0  0.43      .   0.43     .     .       .
             BZD-short:melatonin  0    0  0.70      .   0.70     .     .       .
           BZD-short:mirtazapine  0    0 -0.12      .  -0.12     .     .       .
               BZD-short:placebo  3 0.20  0.84   0.79   0.85 -0.06 -0.21  0.8369
            BZD-short:quetiapine  0    0  0.79      .   0.79     .     .       .
             BZD-short:ramelteon  0    0  0.72      .   0.72     .     .       .
            BZD-short:suvorexant  0    0  0.54      .   0.54     .     .       .
             BZD-short:trazodone  0    0  0.37      .   0.37     .     .       .
          BZD-short:trimipramine  0    0  0.31      .   0.31     .     .       .
              BZD-short:zaleplon  0    0  0.63      .   0.63     .     .       .
              BZD-short:zolpidem  1 0.21  0.32  -0.04   0.42 -0.46 -1.60  0.1103
             BZD-short:zopiclone  1 0.15  0.29   0.26   0.29 -0.03 -0.08  0.9351
     daridorexant:diphenydramine  0    0 -0.24      .  -0.24     .     .       .
            daridorexant:doxepin  0    0 -0.01      .  -0.01     .     .       .
         daridorexant:doxylamine  0    0 -0.22      .  -0.22     .     .       .
        daridorexant:eszopiclone  0    0 -0.26      .  -0.26     .     .       .
        daridorexant:lemborexant  0    0 -0.13      .  -0.13     .     .       .
          daridorexant:melatonin  0    0  0.15      .   0.15     .     .       .
        daridorexant:mirtazapine  0    0 -0.67      .  -0.67     .     .       .
            daridorexant:placebo  3 0.91  0.29   0.24   0.76 -0.52 -1.14  0.2549
         daridorexant:quetiapine  0    0  0.23      .   0.23     .     .       .
          daridorexant:ramelteon  0    0  0.17      .   0.17     .     .       .
         daridorexant:suvorexant  0    0 -0.01      .  -0.01     .     .       .
          daridorexant:trazodone  0    0 -0.19      .  -0.19     .     .       .
       daridorexant:trimipramine  0    0 -0.25      .  -0.25     .     .       .
           daridorexant:zaleplon  0    0  0.08      .   0.08     .     .       .
           daridorexant:zolpidem  1 0.28 -0.23  -0.03  -0.31  0.28  0.90  0.3698
          daridorexant:zopiclone  0    0 -0.27      .  -0.27     .     .       .
          diphenydramine:doxepin  0    0  0.24      .   0.24     .     .       .
       diphenydramine:doxylamine  0    0  0.02      .   0.02     .     .       .
      diphenydramine:eszopiclone  0    0 -0.02      .  -0.02     .     .       .
      diphenydramine:lemborexant  0    0  0.12      .   0.12     .     .       .
        diphenydramine:melatonin  0    0  0.39      .   0.39     .     .       .
      diphenydramine:mirtazapine  0    0 -0.43      .  -0.43     .     .       .
          diphenydramine:placebo  1 1.00  0.53   0.53      .     .     .       .
       diphenydramine:quetiapine  0    0  0.48      .   0.48     .     .       .
        diphenydramine:ramelteon  0    0  0.41      .   0.41     .     .       .
       diphenydramine:suvorexant  0    0  0.23      .   0.23     .     .       .
        diphenydramine:trazodone  0    0  0.06      .   0.06     .     .       .
     diphenydramine:trimipramine  0    0 -0.00      .  -0.00     .     .       .
         diphenydramine:zaleplon  0    0  0.32      .   0.32     .     .       .
         diphenydramine:zolpidem  0    0  0.01      .   0.01     .     .       .
        diphenydramine:zopiclone  0    0 -0.02      .  -0.02     .     .       .
              doxepin:doxylamine  0    0 -0.21      .  -0.21     .     .       .
             doxepin:eszopiclone  0    0 -0.25      .  -0.25     .     .       .
             doxepin:lemborexant  0    0 -0.12      .  -0.12     .     .       .
               doxepin:melatonin  0    0  0.16      .   0.16     .     .       .
             doxepin:mirtazapine  0    0 -0.66      .  -0.66     .     .       .
                 doxepin:placebo  2 1.00  0.29   0.29      .     .     .       .
              doxepin:quetiapine  0    0  0.24      .   0.24     .     .       .
               doxepin:ramelteon  0    0  0.18      .   0.18     .     .       .
              doxepin:suvorexant  0    0 -0.01      .  -0.01     .     .       .
               doxepin:trazodone  0    0 -0.18      .  -0.18     .     .       .
            doxepin:trimipramine  0    0 -0.24      .  -0.24     .     .       .
                doxepin:zaleplon  0    0  0.08      .   0.08     .     .       .
                doxepin:zolpidem  0    0 -0.23      .  -0.23     .     .       .
               doxepin:zopiclone  0    0 -0.26      .  -0.26     .     .       .
          doxylamine:eszopiclone  0    0 -0.04      .  -0.04     .     .       .
          doxylamine:lemborexant  0    0  0.10      .   0.10     .     .       .
            doxylamine:melatonin  0    0  0.37      .   0.37     .     .       .
          doxylamine:mirtazapine  0    0 -0.45      .  -0.45     .     .       .
              doxylamine:placebo  1 0.75  0.51   0.60   0.22  0.38  0.74  0.4594
           doxylamine:quetiapine  0    0  0.46      .   0.46     .     .       .
            doxylamine:ramelteon  0    0  0.39      .   0.39     .     .       .
           doxylamine:suvorexant  0    0  0.21      .   0.21     .     .       .
            doxylamine:trazodone  0    0  0.04      .   0.04     .     .       .
         doxylamine:trimipramine  0    0 -0.03      .  -0.03     .     .       .
             doxylamine:zaleplon  0    0  0.30      .   0.30     .     .       .
             doxylamine:zolpidem  1 0.77 -0.01  -0.10   0.29 -0.39 -0.74  0.4594
 [ reached getOption("max.print") -- omitted 79 rows ]

Legend:
 comparison - Treatment comparison
 k          - Number of studies providing direct evidence
 prop       - Direct evidence proportion
 nma        - Estimated treatment effect (SMD) in network meta-analysis
 direct     - Estimated treatment effect (SMD) derived from direct evidence
 indir.     - Estimated treatment effect (SMD) derived from indirect evidence
 Diff       - Difference between direct and indirect treatment estimates
 z          - z-value of test for disagreement (direct versus indirect)
 p-value    - p-value of test for disagreement (direct versus indirect)
[1] "Percent of comparisons where there is some evidence (p-value<0.05) of disagreement between direct and indirect sources: 0. (0 out of 29 comparisons)."
[1] "File created on 2022-04-11"
